actual_rpps_number,old_rpps_number,rpps_cbw_uuid
200413000001772,200413000000815,9f1f1fa1-a9cc-4793-aaed-1348bc1bb127
200413000001915,200413000000971,d08ee6cf-05c1-43e3-9a46-8dfdc518e027
200413000001310,200413000000300,441338d7-716b-4a29-b7f9-01ec008fe30b
200413000001232,200413000000209,795fba44-d3a7-4ab8-a059-cc6d3d6f817b
200413000001545,200413000000560,8b4ea131-8afd-4077-ace5-559b41e3a3c7
200413000001821,200413000000872,43bf6eb0-55ec-4a45-bf79-1234a7beaf88
200413000001156,200413000000132,7c65b52e-4653-4bbf-826f-b792fda33b98
200413000001903,200413000000957,e7fc645d-a4b1-49de-84fd-c2bb98e300de
200413000001462,200413000000467,2a5638e8-89ad-42ea-bed6-a58f3732c11e
200413000001217,200413000000193,2b629df0-df77-445e-97ef-6bbdf5872cef
200413000001061,200413000000026,cdd9e944-8f4e-4563-b7c5-7906a6fff081
200413000001315,200413000000304,940c2fe7-e2f0-4bd3-86e9-55b2246520ab
200413000001743,200413000000784,8f2f3674-f8b4-4183-915b-5628c14e7f30
200413000001532,200413000000545,3a48f736-7d9a-4212-afe8-c9907b78013c
200413000001490,200413000000498,26afce17-c629-4e1b-9dac-2b09e72e02f4
200413000001366,200413000000356,1d865fa2-ac77-40d3-9fe2-cfe5d6382d88
200413000001666,200413000000693,4e6e8799-5d99-4478-90ac-1dd133682e58
200413000001485,200413000000493,229c3f20-86a8-4b5d-963e-b268fed277b2
200413000001939,200413000000998,397d205e-89ce-46bd-958d-d4c80e6504a4
200413000001242,200413000000222,2800adf9-f187-4b3f-91e2-841f17e72d8f
200413000001446,200413000000448,151d26cf-6529-428f-875f-c358a22644d4
200413000001374,200413000000366,aa45f720-ceed-41bb-82ef-e6c1d5de3669
200413000001064,200413000000029,b3f117a1-a293-45c0-9974-ab1ba889403b
200413000001423,200413000000422,20c8ff46-85a5-43c3-86f5-f31bbe661a62
200413000001859,200413000000912,7fc90893-f5c4-4cf5-9bfd-c77677667f2d
200413000001558,200413000000573,43da1f04-0c52-4fef-918a-415e2df00f0b
200413000001458,200413000000461,2a6a8a62-02ec-41b8-9d02-7d5774c8a662
200413000001240,200413000000219,238a4c74-cdcb-4229-abbb-971ab14fbf7f
200413000001675,200413000000706,809e0460-d9e5-489a-9c29-48be5d4588e8
200413000001158,200413000000134,4d4f344e-92ac-4ee5-a580-646384de5149
200413000001190,200413000000168,83dc840c-7385-471e-b3b4-f4a3745ae655
200413000001078,200413000000044,74a91440-2edb-4c23-ae12-fb02a07474e0
200413000001676,200413000000707,c34097b4-83c0-4450-9cd3-b627cb265325
200413000001847,200413000000899,8e8e46ad-99a5-4263-859a-376142cb1f46
200413000001216,200413000000192,3d5358fd-5cb9-4f83-94e3-e54da2938563
200413000001460,200413000000463,149470c5-47ae-4d46-925b-08c2bd95345f
200413000001533,200413000000546,147812f1-8601-4fb9-955a-695e27c643ec
200413000001874,200413000000928,68fde2f2-2e54-487e-b17e-70224d14f5a7
200413000001364,200413000000354,6d5a59d7-f2aa-46df-9e95-30c6e22ecd0e
200413000001395,200413000000391,0af9a911-d59e-4d21-bc26-97f12a35d7da
200413000001853,200413000000906,3576e791-1865-4803-a6b0-e757d5d5fa59
200413000001537,200413000000549,5a4b628e-074c-469d-82ff-4e0a9cca09b5
200413000001165,200413000000141,891645e7-ad4e-4413-8aeb-7ca18e709651
200413000001636,200413000000663,753bf0f4-4681-4b62-b150-033c8b7cfd30
200413000001373,200413000000365,38e59598-cdce-47a6-9f95-f943a5494089
200413000001498,200413000000508,bc259e0d-cb6d-4e57-983c-8e6a30dcc083
200413000001432,200413000000432,c44cb077-43d7-4c43-a2fc-f0241ec8c96b
200413000001359,200413000000351,22984011-27b8-45cc-bd85-4a042f31d2b9
200413000001410,200413000000409,335697af-23f4-4cd8-97e0-46d8350772ff
200413000001172,200413000000148,68768945-b6cc-48de-a160-ad2d8d73385e
200413000001351,200413000000343,9c024dce-31d3-4bde-a31c-28bcd57d95cb
200413000001092,200413000000060,702b108f-0107-490c-bfdb-003fdbf7409f
200413000001069,200413000000034,4fd8d0d0-8fee-4113-8838-dba1136ce335
200413000001812,200413000000859,a4190dcf-1c73-4048-a6ab-1c1cc8bbb413
200413000001095,200413000000063,5482577f-809b-4a68-8b4d-8190dfe52c9c
200413000001494,200413000000504,5bdcb88b-3480-450e-934d-e2798b12e4c1
200413000001866,200413000000920,7cc3f874-ec88-49d7-8d5c-9ce0e2b3dff0
200413000001941,200413000001000,d73e618a-a8e5-4e37-8aaa-634bd4329ee5
200413000001914,200413000000970,357cfa1b-68d2-48ef-8129-ab6ed7ddd8ab
200413000001361,200413000000352,eace7198-91b5-4d3d-8903-9a267d816e80
200413000001518,200413000000531,fe5bc57f-8df3-47fe-ac27-b0623da2f553
200413000001228,200413000000205,57c2fa8a-2a89-410f-b5f1-4f9e7d4a19e2
200413000001556,200413000000571,b9494c8b-7ba7-4258-bed3-59118e13cfcc
200413000001215,200413000000191,650364ab-0252-40ff-92d2-b3e6ed46b40f
200413000001549,200413000000564,b5f19e29-419d-4385-bc14-56f7b51be50f
200413000001768,200413000000811,58768b08-d16a-4877-9814-c60598ffff29
200413000001258,200413000000239,8c1aa35a-1ed5-4b0a-a8eb-71cb6f9a5b20
200413000001735,200413000000773,0d345738-3238-4135-9b96-477b6214c42f
200413000001316,200413000000306,4a6d8a7c-1f3e-42c5-8c91-e4eb0844970a
200413000001508,200413000000519,f06605e5-e0d1-4d02-92e5-2108ee4e485d
200413000001403,200413000000401,d4e4d083-9505-44fe-8f83-6d6a87522a91
200413000001541,200413000000553,38d9b70d-285f-4f47-9952-c519a0466c86
200413000001188,200413000000165,00288db8-7332-41e7-9ce0-d4e73796f738
200413000001333,200413000000323,c33f0806-d691-4abf-b20b-656dc0968a27
200413000001059,200413000000022,3d9b381b-d0cc-4ad2-b9b4-c7da050b41e3
200413000001843,200413000000895,13a07c80-1bc2-48d1-924c-621512db5682
200413000001471,200413000000475,1876593e-f018-4cbe-ae6f-50580df0dfd8
200413000001442,200413000000442,9b991c55-586d-4903-910f-9cb26492c65b
200413000001933,200413000000991,df9e4274-712f-4277-b5e4-398a3ca5ec81
200413000001888,200413000000942,74783b6c-6440-45f4-b75f-6597cc663c3d
200413000001839,200413000000892,bf680590-9d76-4752-8fc6-2da99402bae0
200413000001427,200413000000428,fbedbbce-8270-49d5-a381-7f701ade9ec4
200413000001313,200413000000303,8c5a0afa-9522-40ce-bd77-4393e266fde0
200413000001308,200413000000297,a32a8d51-81f6-420e-b180-faeb41b6ef2f
200413000001135,200413000000106,26e546c0-365c-4366-b17d-3700d358cd98
200413000001180,200413000000156,c1a4aadc-3468-456a-a096-dfbcace99ef9
200413000001731,200413000000768,d3b8afd8-90e8-49a4-b2ae-8a9e4c8143ef
200413000001323,200413000000314,5361805d-0aee-48d5-be6a-9872ef763dbb
200413000001348,200413000000340,656302a3-3a61-471e-8f2a-fc6dda85a31b
200413000001160,200413000000136,380c7d2f-cf26-4e8e-a153-e14bc8f72bdb
200413000001356,200413000000348,b39908b3-654e-4487-a923-3272e5ef3195
200413000001925,200413000000982,9315ba52-0d13-4d9d-acc0-22929a582f77
200413000001087,200413000000054,389c61d8-bc38-4aae-a32e-c3a4ae46c1b9
200413000001561,200413000000575,d986f9a6-1fd0-4325-bb50-811c0f82450f
200413000001236,200413000000213,7b65e1d5-bda3-4ba9-bad7-d5295662df12
200413000001335,200413000000326,d7cd1af1-af11-42e2-b5f4-51f3c764a360
200413000001817,200413000000867,6745cd6b-60b6-42ba-9871-2c0798fe2be2
200413000001650,200413000000676,94d4070c-f89d-41e7-be22-16aa280e51e7
200413000001833,200413000000885,6a037548-626a-4d5a-9134-7eee481ad816
200413000001454,200413000000456,fdc42fe8-a093-4b00-9e30-d3cdd2b023ba
200413000001144,200413000000120,b6df4f9d-0ebe-4b8d-839e-aa113134576d
200413000001704,200413000000737,9e86e7e8-77c7-43ee-8b54-cdb5302f387e
200413000001209,200413000000184,782a8aba-3812-4daf-a937-2c823dd2bd24
200413000001194,200413000000173,0d5e5f47-684c-43e8-b0e7-4677f8b33749
200413000001399,200413000000395,802b98ef-96f1-428d-9e4b-4cbfe5831cce
200413000001060,200413000000023,f41603d7-9d2a-4246-8354-2a876dcc8f43
200413000001919,200413000000975,f913c036-a75d-4aee-acf7-7a60c6f55434
200413000001862,200413000000916,f0c316dc-8d64-499a-9a29-2604a1f59bc9
200413000001352,200413000000344,69b3483f-1a7f-4611-b873-179c030d7cdc
200413000001153,200413000000129,f10c76eb-c04c-45d7-8039-78d58db129b9
200413000001368,200413000000359,e7336e7c-f1ea-40c6-a6d3-6dda30e5b419
200413000001299,200413000000288,d347b463-fedc-4d7d-9840-3c210ca106d9
200413000001764,200413000000807,fd88e215-169d-419c-9922-3621bc5f707f
200413000001407,200413000000406,80156fa5-3101-4a4e-b554-5b405f86ac7a
200413000001629,200413000000654,f72d2ae3-7fd5-48bf-b267-54848510ce5e
200413000001602,200413000000623,c0a3a038-b3d9-446c-90be-bfb62e599518
200413000001679,200413000000710,c37026c1-fa5e-401d-ba25-529c42b20838
200413000001289,200413000000277,d884f6c5-248f-42d2-9ea1-fa546f9ee7e7
200413000001117,200413000000086,3cf4c6d2-f0b7-48b6-a7ee-16dda1ab1692
200413000001354,200413000000346,6d5d63c7-e576-4f1b-b1cb-5e0e0e6c483c
200413000001721,200413000000757,ec016930-4431-4ef4-9477-ecacf5d27be8
200413000001576,200413000000592,fe23edfb-73ea-4583-94d0-8da183665c57
200413000001690,200413000000720,9e600a74-1d1c-49f6-b80c-450e2d04c60a
200413000001918,200413000000974,ff489121-89c6-4ac2-aaec-650fc2e4923f
200413000001040,200413000000002,ec910aae-d7a7-4f99-923a-b418e6649a4f
200413000001504,200413000000515,47e74044-b978-415b-8523-4fad22e0ac13
200413000001692,200413000000722,fc5b71be-7f64-4e11-9173-f7bbb1cdd0f9
200413000001274,200413000000258,7d2a705e-75d4-4ffa-9d65-57fe4e0b4382
200413000001803,200413000000850,8b8dcf28-0017-4715-af0a-e82d900799d2
200413000001133,200413000000104,51c62574-1692-4f23-a84c-cf904e55a5b3
200413000001526,200413000000538,92f6888a-0eca-4456-80b6-d303bacebdf3
200413000001340,200413000000331,3d29ca39-eae5-414e-8b4a-229132b3c801
200413000001621,200413000000644,c8ae8bc8-54d2-4bc1-8dea-47929f29931d
200413000001677,200413000000708,479e246f-0b12-4765-8357-90b723ff2694
200413000001150,200413000000126,75c1c323-7e69-447b-8ac4-fe800e7dcf4b
200413000001730,200413000000767,51976f96-5131-4f40-a49c-742cc2226701
200413000001685,200413000000717,b057356d-3358-4d25-9205-6de644e1fc82
200413000001252,200413000000233,c6b135be-2b9e-4c69-8f07-5fd695e2e333
200413000001765,200413000000808,9c53e9fd-91f4-4dbd-825c-926be45366c3
200413000001472,200413000000476,ad23cb3b-ee37-4efd-9b9a-de9fdd250280
200413000001317,200413000000307,c48a3413-a172-40ba-a399-e686e4de26c2
200413000001766,200413000000809,6c7380c4-4891-4ce9-a2e2-c9faf008960e
200413000001467,200413000000472,0ebe9c7b-e2a1-4c42-9c8b-dd895667774b
200413000001858,200413000000911,79ea135b-9244-4a54-b713-3f0aad310561
200413000001908,200413000000963,473c4285-05cf-49c1-9193-8780942c7e3b
200413000001457,200413000000459,4cf31c15-eb7f-4b87-9d0d-883387d2a58f
200413000001067,200413000000032,9cbc9df4-6c03-403a-876f-a131da772390
200413000001077,200413000000043,977753e3-e228-406d-b634-32a341f9ccf5
200413000001749,200413000000790,bce2c7d3-eced-4a97-8ce0-9ff86963daa7
200413000001098,200413000000066,6c81e63b-697a-4293-8b6a-80212d7bc3c0
200413000001384,200413000000377,2f9f430f-91cc-4f1a-b770-6ca039f45cb9
200413000001786,200413000000833,deda747b-15f8-48e0-bede-9dd223fd65c1
200413000001707,200413000000740,ea873c6f-9742-4b96-b335-05e0c750642b
200413000001592,200413000000612,936534f8-1703-4da5-bf1c-ee2bb7e59d59
200413000001370,200413000000362,42183eda-dfa1-464f-bb64-ba5a7b1b3894
200413000001378,200413000000372,f747edbe-25c2-4c9b-ae58-d2bd33146aae
200413000001574,200413000000590,07a4740d-582e-4fe0-98f4-af380b60ffe9
200413000001596,200413000000616,402d875b-a5df-4893-b865-6fc466f3cb00
200413000001497,200413000000507,a3b11dd8-e12c-4c82-a988-c7b2d0803ef9
200413000001539,200413000000551,8beb3d16-3912-4fbc-9f2a-140eb957c747
200413000001791,200413000000836,d658b843-c500-41d1-9345-cc9dd99507b6
200413000001671,200413000000699,83eee397-62da-49f6-a8c5-cc14e657af0a
200413000001698,200413000000728,f9efc8a1-f8db-4da2-ba73-c8b6564b8a66
200413000001126,200413000000095,3042decf-d4e0-4f5c-8d4a-b8520fdfdac8
200413000001785,200413000000832,a156fb2c-34d5-4044-87fb-27de93082425
200413000001475,200413000000480,727549d1-af64-4952-a54d-873fcdff06c2
200413000001492,200413000000501,0a57f362-c86c-4c6c-a02b-405d9c57b057
200413000001058,200413000000021,ba804333-1f67-4a20-b1d5-483ff7e75f16
200413000001891,200413000000945,b76de261-78c3-492d-bf82-9308de7c9ee8
200413000001880,200413000000935,e4ee1525-a191-432c-9514-225112f46ae5
200413000001544,200413000000559,013ee735-ed47-46e1-be9e-e3167a7cdff4
200413000001424,200413000000425,b3839772-e3d2-4b9e-b6cb-aea5bac33c91
200413000001088,200413000000055,ddc86a05-cc43-4082-9af6-25efdd2bb93b
200413000001652,200413000000678,f010422f-8327-4b00-9487-0a552d9a4645
200413000001245,200413000000226,7f404a82-a95d-41a4-b97e-a00fe9ce4836
200413000001203,200413000000178,9045cf51-be3d-4463-a503-be644e82801e
200413000001505,200413000000516,871465dd-a403-4202-aed9-ca56887bf051
200413000001572,200413000000588,0234ee78-8c56-4256-89bc-4cc6e8174a05
200413000001845,200413000000897,92762e7a-dd64-49e9-a064-9e38d7fbd777
200413000001813,200413000000860,b86dacfe-bbbf-440c-8053-87cf95a288f6
200413000001705,200413000000738,1ed71e4d-3a97-46c2-9bfb-23e110776f32
200413000001719,200413000000755,8456eb37-93a1-46ca-97e9-70f179752c01
200413000001237,200413000000215,1ba82e24-dd5a-48c5-bb2f-531aa9c16eaf
200413000001426,200413000000427,9f7fac14-82cf-4125-aaf5-01ea3f69000e
200413000001612,200413000000632,47b6fab0-61b0-4a4f-ae38-a39e8fab35f4
200413000001732,200413000000770,f8c99d1d-185d-4898-a24e-c57abab0369c
200413000001569,200413000000585,68117414-934d-4c9c-9996-96f580911a9b
200413000001659,200413000000685,0ec42600-1d0b-4ab5-85f2-d685557c57d8
200413000001757,200413000000799,a5f81581-bb74-4d7f-a318-3de692a89f24
200413000001525,200413000000537,c92d34e2-68d0-441a-91af-9650dc981879
200413000001244,200413000000225,4f893b19-93ed-4963-8ca8-7132ebe7e3f0
200413000001811,200413000000858,27fe9060-0289-4356-99d7-3047f4b0ea29
200413000001283,200413000000269,48d71381-0f19-4678-8a02-2677db1adb0f
200413000001414,200413000000412,da15a656-5f7d-4c4f-85d5-b93773634676
200413000001527,200413000000539,6ffea450-e8f0-4bfa-9fb2-746bd83fe037
200413000001662,200413000000689,9d953b06-e3be-42be-a2ce-300c2ad55d71
200413000001700,200413000000731,1fe3e0c9-6ab3-473e-8abd-8dcdd877d1d1
200413000001718,200413000000753,1397b317-9c7a-4861-90d9-ef942f7dbc87
200413000001050,200413000000011,83e4cd7c-4295-4f70-9bba-545c86597679
200413000001042,200413000000004,3bb594d6-7653-4c3b-8be0-d2e1c17f3dd6
200413000001632,200413000000658,7e81fb2f-64a1-4f7c-a99a-9b0b258e1e9a
200413000001752,200413000000794,9791cb6f-36b2-473e-b0f4-fd6b6ca28c26
200413000001886,200413000000940,2493b83a-c9a5-42c8-b8d9-57ba27bd027e
200413000001898,200413000000952,041072a4-5f2c-45ce-a3f5-9e5501aee4fa
200413000001892,200413000000946,f88995eb-31b5-485c-9cf6-23ee42ab27db
200413000001241,200413000000221,e0009ac6-9523-4c3c-9e09-32ff1db35c3c
200413000001937,200413000000995,c9f04c1b-002d-4c78-9dc3-5a5b1aa9b0e1
200413000001376,200413000000368,0226c560-36b3-4c2a-a14d-53cd0d4eb659
200413000001400,200413000000396,f2b14196-2377-4f6d-a2a5-d25beeee332e
200413000001656,200413000000682,807dee37-0417-4d8d-8cb1-307b6c164abf
200413000001540,200413000000552,09e250c5-b124-4c84-842d-6beb737e4fce
200413000001778,200413000000822,495af4df-354c-4d21-ba00-f240a85d19a8
200413000001573,200413000000589,7483c6e5-4a2c-48c8-842d-5fc466de97f7
200413000001434,200413000000434,0675082c-4da1-44cb-ad8a-3acb74d47767
200413000001266,200413000000248,70ff3e2a-2294-4621-ad22-768cf91d1089
200413000001701,200413000000732,842800a3-2223-435c-b3ba-fa539083c793
200413000001251,200413000000232,8857c1d2-92f4-4b94-b20c-9920a0243b38
200413000001616,200413000000636,45c5cc17-fae8-4d77-9f5e-96c999405b0f
200413000001406,200413000000405,bb91b6f0-3a47-40e9-adb4-06789a9fbdbe
200413000001861,200413000000915,97ee4f98-171c-4e8f-a337-d5372adf0582
200413000001436,200413000000436,7e3f7986-45e8-44c3-978a-af7c4cb06fd5
200413000001646,200413000000672,4dcc20d5-0cd6-4874-91b8-da1b4626712c
200413000001161,200413000000137,aa152c3e-b570-4c25-bf7a-837b2f49a898
200413000001777,200413000000821,ae126a55-7c76-4748-bb69-ed50650d0e4e
200413000001481,200413000000488,523881d0-f05c-4516-a673-d301b86407c4
200413000001902,200413000000956,03c37abf-af2c-43c3-94e6-6c8e61e14efa
200413000001125,200413000000094,08188f1a-2e66-4b11-a1d6-b1ecca7fa084
200413000001267,200413000000249,c22bae5d-24e8-4fe9-b10a-85e5d4fe4a7a
200413000001302,200413000000291,0e038560-c28a-4742-98c1-e11040d6a0b4
200413000001722,200413000000758,7ef58904-7de4-4a53-8b0b-ff215d550fba
200413000001262,200413000000243,aa2b8a96-25ef-41df-b381-6b4b73214dc8
200413000001746,200413000000787,0591dd8f-9cc3-4a8b-b50e-c6d955e7d1ff
200413000001104,200413000000073,1f3a5b77-f639-4518-8cab-fa98edff541d
200413000001487,200413000000495,78862591-e62c-454d-9915-afacfd08e108
200413000001672,200413000000701,a7f73626-935b-4c9f-ad74-9ea903b16ec1
200413000001039,200413000000001,4503f8d4-0cdc-4ec0-a33c-eec01de46c16
200413000001897,200413000000951,e7cee019-62f6-4f50-aa28-ffb8898c6afe
200413000001071,200413000000037,7445675c-6385-44a4-a5e8-a751024f240a
200413000001477,200413000000482,514717e9-cb6a-4b29-b42d-09ac590673b1
200413000001226,200413000000203,b452abbf-cb88-4731-9839-0a18cf1df90e
200413000001259,200413000000240,1922c2f7-32da-4456-b56e-be00b77136bb
200413000001120,200413000000089,672af8e0-8d61-45b3-bc8b-16976a27164d
200413000001337,200413000000328,2ce5f3aa-9d32-48f9-8ab6-2c868d8b835e
200413000001178,200413000000154,64fb6a12-c225-486d-9c26-8fb1c27ee0d3
200413000001353,200413000000345,23b86fca-1e5b-410e-a147-c1b6767757e1
200413000001794,200413000000839,39708a7d-89b9-4059-835f-998538073b8b
200413000001578,200413000000594,04721530-bada-450f-b4a4-c4829b88d6c0
200413000001580,200413000000598,58a17285-b071-4185-aa03-688ececc465b
200413000001606,200413000000627,c1bb93c1-de49-40a9-abe8-99a7f41ad52c
200413000001603,200413000000624,9d5c40f1-b062-461a-b062-42243699eed6
200413000001285,200413000000271,97febba0-f697-42d6-987e-28e95661e0e2
200413000001382,200413000000376,6dff8022-17d2-4896-be5e-bd539d414285
200413000001553,200413000000568,5e6ef2f7-67f0-4640-bfd8-23c9e2c0c808
200413000001805,200413000000852,673a673f-52b9-4320-a436-5b0818d51e44
200413000001617,200413000000637,f4820e97-9b79-4022-ae07-cf92b0523822
200413000001147,200413000000123,a5894627-7ca5-482d-911e-4fe6d47d04fa
200413000001339,200413000000330,7a6162b4-a0e0-4404-be82-9926d513e15e
200413000001099,200413000000067,b1026cb7-ae73-4649-a14c-448fcd8aa511
200413000001265,200413000000247,f8ed2ab7-8d9f-4979-95e7-ec50eb3bacb3
200413000001917,200413000000973,9d5f2e36-7d8d-4f4b-ad05-c110eb75c221
200413000001386,200413000000379,9dfc9db6-bfa7-4031-b9af-a923524087a5
200413000001152,200413000000128,0fff59bc-a97f-4ce8-be4e-e554adcfd535
200413000001593,200413000000613,826be358-ce65-4ff0-a8a0-1c55a094b091
200413000001279,200413000000265,cc223010-f09b-40bb-b296-b45e571c37f6
200413000001543,200413000000555,97a9f621-bf36-4d73-9678-05f2945c1eb5
200413000001106,200413000000075,0bb6bfdc-4159-4f72-949f-1efb85a029fa
200413000001146,200413000000122,7e8e2621-de53-4db3-8687-0e597ef93e35
200413000001062,200413000000027,3cfe8960-c912-4101-a7e1-bf35e947370d
200413000001783,200413000000829,f142bfc5-bc65-41c2-afae-6759136b9360
200413000001726,200413000000762,6cd590b4-2c50-47dd-b732-4d7a94e7bd97
200413000001695,200413000000725,2f7054d2-306a-41d1-9672-e4a80cffd3f9
200413000001416,200413000000414,1d2ee5c8-e208-4fa7-adca-791b90bf8d0c
200413000001287,200413000000275,e2e5fc3d-ba01-4080-a5ca-54d418476e9e
200413000001168,200413000000144,2c4c3e0b-eafb-46bf-82c0-271b41f8605e
200413000001930,200413000000988,4a193b8a-4aca-4eb4-9e89-b9d9e42bd173
200413000001270,200413000000252,14b83a40-69b8-4b24-b053-7dcf94e15210
200413000001577,200413000000593,791d66ca-22d9-46d9-97ea-0cd2d2cfc744
200413000001070,200413000000035,498648dd-8b51-4636-ab24-e171128a2b6b
200413000001528,200413000000540,a4d88712-dae7-4b91-983c-cd882b47ad98
200413000001132,200413000000103,5b41a9f5-ae4e-4b1f-b043-15c979971611
200413000001435,200413000000435,c5ef6890-1cfd-4337-bbe7-b15a1c7199ce
200413000001192,200413000000170,c64e109b-3862-4598-982a-14aba8ec55d8
200413000001478,200413000000484,877596e7-a416-41ab-8c46-d058edfaa598
200413000001066,200413000000031,dedffd96-d42b-47d8-80b5-d404aee348e6
200413000001291,200413000000279,2f0ad6df-f22a-4dc5-8d4a-615158135b32
200413000001889,200413000000943,c1377a65-5e56-4d6d-a3ee-e762fc5cf899
200413000001349,200413000000341,fcdcdca3-9862-4184-a002-8dc45c58cfa9
200413000001789,200413000000835,4e062198-4538-41ca-9c52-a22fc7542fb1
200413000001479,200413000000485,09b3120d-331d-4b4d-8f1c-85cc375aeaf4
200413000001138,200413000000109,4ac35cc9-9f4f-4fcc-8036-ea624dd6bfdb
200413000001493,200413000000503,b1efc3b7-8789-4c57-9f58-2ef98dfa785d
200413000001520,200413000000533,24d82ebc-8ddd-4813-a335-55e55af2deff
200413000001401,200413000000397,fc8604ea-0fbb-44df-8f1b-03081819422c
200413000001043,200413000000005,b39e4c44-995f-40aa-8b7b-947e75ad8468
200413000001825,200413000000876,e026dc02-42c4-4670-9cb6-14947442c3e3
200413000001122,200413000000091,ce39b804-b3c0-47e1-990a-c2ba9ed8aa1e
200413000001127,200413000000096,30163d3f-c213-40c2-9d20-cde3027a24ca
200413000001182,200413000000159,eb934349-5b2d-4ff3-bd1a-53ae141a7625
200413000001055,200413000000018,c11bb587-8f5c-434a-b594-7afbf6c97ad8
200413000001277,200413000000261,f533330b-6157-4a83-a39e-184a304e512b
200413000001733,200413000000771,1db90baf-9524-4d58-bfd2-79dfa0663f50
200413000001213,200413000000189,6078e996-0133-4018-88f8-5b0883b3cef5
200413000001856,200413000000909,b2cbfbd3-08cd-4733-9d65-bd2f9260c968
200413000001154,200413000000130,83ea76d5-2b05-4826-876c-a578bbcd2079
200413000001550,200413000000565,f0385754-fa86-48ba-97a8-67188e038f55
200413000001814,200413000000861,e87953b2-e058-4eb5-a6dc-421831c203a9
200413000001711,200413000000745,39bebd03-5fd1-49dd-84bf-17b0a6c71fbd
200413000001750,200413000000791,220c7cbe-c862-4636-a6f8-5fea180fa5bb
200413000001201,200413000000177,9c664783-ea53-423e-8c1a-5bfe027f5199
200413000001696,200413000000726,2c92591b-7907-4d6d-9fb6-a90d86d373c8
200413000001398,200413000000394,08e8fafd-8c80-4b75-8892-359dac0ea4c9
200413000001450,200413000000452,9ca2f38f-77b8-4caf-ac4f-171f91c8e572
200413000001189,200413000000166,a0135b65-1b28-47c1-be54-6089497329ff
200413000001083,200413000000049,c3fec761-c534-494b-94b7-756e0df12c23
200413000001879,200413000000933,4e38e8df-dddf-42c8-a474-d84960c048d5
200413000001931,200413000000989,d185b4e2-4c49-4d7a-bbd8-2aa33f04a474
200413000001484,200413000000492,6d0c5290-25f1-4cae-a281-436b77446f40
200413000001514,200413000000527,996f3d11-692a-4325-b537-bad25f323489
200413000001412,200413000000411,c91554d2-0069-4dfd-8075-89142bd71b76
200413000001725,200413000000761,618e630a-0860-43c8-8e2b-5fd46226fef1
200413000001344,200413000000335,edd91d28-2eb2-4046-b3a4-7fd38ef9e4c7
200413000001782,200413000000828,bccd0c1d-ab3a-410b-bc62-3be1d93fc1cc
200413000001263,200413000000244,6c11ddf9-936a-4daf-a81e-e68c12268c2a
200413000001748,200413000000789,5440933c-b12e-4ced-b03d-81dbbb5f6924
200413000001496,200413000000506,6721d15b-255c-49e6-9e9c-ed41c70ed8c9
200413000001826,200413000000877,8c17f8b5-70f1-4bea-8964-ae7217a2351b
200413000001045,200413000000007,7c7bd866-ef89-4d6c-8bcb-ac991003b03d
200413000001534,200413000000547,45f081db-cba0-4c76-9b12-a490533aa8e2
200413000001183,200413000000160,eb9bf001-0695-4cb4-bc88-c9e3afd17330
200413000001091,200413000000058,905a11a0-ca8f-4d08-a4e2-87341bf24ebf
200413000001238,200413000000217,5df7640e-7326-424f-98a3-a7e62a153d4a
200413000001567,200413000000582,a3b366cf-4ed6-4300-aa42-9407993bd7ec
200413000001181,200413000000157,5c962111-96c7-4fd0-9524-a215d438c683
200413000001599,200413000000620,4dc30db3-cbbf-4ba6-af9f-3faa24f10a8e
200413000001624,200413000000648,baa890bb-6df6-4b58-8821-0242c8fecc24
200413000001542,200413000000554,eeb5c050-8108-44d2-b4a9-cdfb10c3581a
200413000001524,200413000000536,ac30de8d-3cf5-47ad-8def-9e53f73b028a
200413000001796,200413000000842,9cd0de62-d5fb-4be2-ba6a-2b017deee5e9
200413000001134,200413000000105,d48a36bd-4361-4c5d-9b81-f3f51b9012e6
200413000001552,200413000000566,824c739a-fcb3-401b-8697-1272c4860de9
200413000001108,200413000000077,f35f396e-8117-4aad-9d70-bbeaa00e45bf
200413000001502,200413000000513,7835cdc3-27cc-411b-a269-85b0e61f8a03
200413000001097,200413000000065,8f4ee703-d59c-46c3-a033-da528b2f6d18
200413000001762,200413000000805,52c9cce6-0e0c-4d84-abe3-fb4427232475
200413000001219,200413000000195,b81b2df4-2945-45c7-9c7e-aaa4da2491bb
200413000001775,200413000000819,9c7012bd-9bc3-4531-99ec-ca25c2c87367
200413000001682,200413000000714,3c31ae97-7136-4037-bec6-7b130f1eda94
200413000001630,200413000000655,cefc3f30-3126-4377-b994-24a9c723b16b
200413000001905,200413000000960,a83ffb43-659f-42b9-aae5-21c8d2758d73
200413000001052,200413000000014,cff0e0fa-3bf3-4f0d-96bc-be183fb000aa
200413000001334,200413000000324,282bff6e-4ab3-4112-8acc-5734c0817a9f
200413000001046,200413000000008,bc12ccf5-4624-495b-b5c8-9cce498d12fd
200413000001744,200413000000785,2113c871-fb4c-4e1d-8ac6-6a5ac2121277
200413000001282,200413000000268,c19a3ff4-9cd1-4962-9701-c2a6df414870
200413000001486,200413000000494,991ad7c2-5545-4522-97a8-43c33a85ec66
200413000001708,200413000000742,acf9b663-5df3-4d64-bf46-4a1ae40924f9
200413000001804,200413000000851,3b39e745-ca93-436e-b66a-8b6e41ae8633
